transport_type_cumulative_usage.values0,transport_type_cumulative_usage.values1,transport_type_cumulative_usage.values2,transport_type_cumulative_usage.values3,transport_type_cumulative_usage.values4
13,127,150,19,2
14,138,161,22,2
18,153,173,28,3
18,153,173,28,3
18,153,173,28,3
18,153,173,28,3
18,153,173,28,3
18,153,173,28,3
18,153,173,28,3
18,155,173,28,3
19,157,174,31,3
19,161,177,34,3
19,164,181,38,3
20,167,189,44,4
21,169,194,48,4
21,170,194,48,4
23,176,205,50,4
25,179,218,53,4
26,188,228,57,5
27,192,234,58,5
28,197,244,63,5
28,197,244,63,5
28,197,244,63,5
28,197,244,63,5
28,197,244,63,5
28,197,244,63,5
28,197,244,63,5
28,199,244,63,5
28,204,246,64,5
28,211,249,66,5
28,217,251,66,5
28,227,252,66,5
28,230,252,66,5
28,231,253,66,6
29,239,265,67,6
29,246,273,67,6
29,256,283,68,6
30,261,288,70,6
30,264,298,72,6
30,267,299,72,6
36,285,314,74,7
43,301,329,76,7
47,328,343,79,7
57,354,358,84,7
65,382,379,84,7
65,382,379,84,7
65,382,379,84,7
65,382,379,84,7
65,382,379,84,7
65,382,379,84,7
65,382,379,84,7
65,382,380,84,7
65,383,388,84,7
66,383,398,84,7
68,383,411,84,7
70,384,417,84,7
70,385,426,84,7
70,385,426,84,7
70,385,426,84,7
70,385,426,84,7
70,385,426,84,7
70,385,426,84,7
70,385,426,84,7
73,387,428,84,7
88,406,450,93,7
110,436,484,98,7
123,465,511,101,8
143,506,532,104,8
154,537,562,116,9
156,538,570,116,9
171,567,611,126,11
184,601,648,130,11
203,640,687,136,11
214,679,722,146,11
228,719,750,153,12
228,719,750,153,12
232,723,761,158,12
237,725,775,161,12
244,729,791,172,12
255,730,808,180,12
263,737,822,184,12
263,738,822,184,12
263,750,824,184,12
263,761,825,184,12
264,769,831,185,12
264,775,836,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
264,783,840,185,12
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,7,2,1,0
0,12,5,1,0
0,14,8,2,0
1,22,10,4,0
1,29,11,7,0
1,30,12,7,0
4,43,29,7,9
6,49,41,7,15
6,60,54,7,23
7,73,62,7,26
8,91,76,7,34
8,91,76,7,34
8,91,76,7,34
8,91,76,7,34
8,91,76,7,34
8,91,76,7,34
8,91,76,7,34
8,95,76,7,34
9,109,90,9,39
10,124,98,10,45
12,136,105,10,53
14,148,115,11,58
14,165,126,11,67
14,165,126,11,67
14,165,126,11,67
14,165,126,11,67
14,165,126,11,67
14,165,126,11,67
14,165,126,11,67
14,167,126,11,67
14,172,127,12,67
14,178,130,13,68
14,183,135,15,68
15,188,137,17,71
15,191,141,17,73
15,192,142,17,73
18,197,148,20,73
20,201,152,24,74
23,211,163,27,77
27,217,168,29,81
29,221,172,30,83
29,221,172,30,83
29,221,172,30,83
29,221,172,30,83
29,221,172,30,83
29,221,172,30,83
29,221,172,30,83
29,221,173,30,83
29,225,174,30,83
29,232,175,30,83
29,236,180,31,83
29,244,183,32,83
29,249,185,34,83
29,249,186,34,83
29,258,196,36,86
30,266,200,38,87
30,274,207,42,91
30,279,213,42,95
30,282,217,44,97
30,283,220,44,99
39,305,230,44,106
43,324,244,45,111
49,354,259,49,117
58,387,271,52,122
65,410,281,53,126
65,410,281,53,126
65,410,281,53,126
65,410,281,53,126
65,410,281,53,126
65,410,281,53,126
65,410,281,53,126
65,411,281,53,126
67,416,291,53,128
69,417,296,53,133
70,418,300,53,136
71,419,306,53,140
72,423,311,53,142
72,423,311,53,142
72,423,311,53,142
72,423,311,53,142
72,423,311,53,142
72,423,311,53,142
72,423,311,53,142
72,426,313,53,146
91,450,338,57,151
112,485,365,63,156
132,517,379,65,162
151,550,396,70,171
164,577,414,74,176
166,579,419,74,176
181,622,452,82,186
198,663,478,87,190
204,697,509,94,193
219,727,546,100,201
239,760,575,114,208
239,762,575,114,208
244,767,582,118,210
253,771,596,122,211
261,776,607,126,214
265,784,611,133,216
270,788,622,135,218
270,789,622,135,218
272,797,623,137,218
272,803,626,137,218
272,808,628,138,221
273,810,631,138,221
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
273,815,637,138,223
0,0,0,0,0
0,7,2,1,0
0,12,5,1,0
0,14,8,2,0
1,22,10,4,0
1,29,11,7,0
1,30,12,7,0
3,41,31,7,9
5,46,44,7,16
5,57,59,7,21
6,68,69,7,24
7,86,84,7,30
7,86,84,7,30
7,86,84,7,30
7,86,84,7,30
7,86,84,7,30
7,86,84,7,30
7,86,84,7,30
7,89,85,7,30
8,100,102,8,35
9,115,110,10,41
11,127,118,10,48
13,139,128,11,53
13,156,139,11,62
13,156,139,11,62
13,156,139,11,62
13,156,139,11,62
13,156,139,11,62
13,156,139,11,62
13,156,139,11,62
13,158,139,11,62
14,163,140,13,62
15,169,143,14,63
15,174,148,18,63
18,179,150,22,66
18,182,154,22,68
18,183,155,22,68
20,188,161,24,69
21,192,165,27,70
24,202,176,30,72
27,208,181,33,75
27,213,185,33,79
27,213,185,33,79
27,213,185,33,79
27,213,185,33,79
27,213,185,33,79
27,213,185,33,79
27,213,185,33,79
27,213,186,33,79
27,217,187,33,79
27,224,188,33,79
27,228,193,33,79
27,236,196,34,79
27,241,198,36,79
27,241,199,36,79
27,250,209,36,82
28,258,213,37,83
30,267,220,40,86
30,272,226,40,89
30,275,230,41,91
30,276,233,41,93
39,298,243,41,100
43,317,257,42,105
50,347,270,46,111
60,380,281,49,116
67,403,291,50,120
67,403,291,50,120
67,403,291,50,120
67,403,291,50,120
67,403,291,50,120
67,403,291,50,120
67,403,291,50,120
67,404,291,50,120
69,406,304,50,122
71,407,310,50,126
72,407,315,50,129
73,409,321,50,132
74,410,329,50,134
74,410,329,50,134
74,410,329,50,134
74,410,329,50,134
74,410,329,50,134
74,410,329,50,134
74,410,329,50,134
74,413,331,51,137
93,437,357,53,142
115,473,383,58,146
135,505,397,59,153
155,538,413,62,164
169,565,430,67,169
170,567,435,68,169
188,609,469,75,179
204,648,497,82,183
210,682,527,91,185
222,712,564,98,194
242,744,597,110,204
242,744,599,110,204
246,748,607,116,204
251,752,621,122,207
259,758,632,124,212
267,765,638,129,213
271,769,650,132,215
271,770,650,132,215
272,778,651,134,217
272,784,654,134,217
272,789,656,136,217
272,791,659,136,218
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
272,796,665,136,220
0,0,0,0,0
0,7,2,1,0
0,12,5,1,0
0,14,8,2,0
1,22,10,4,0
1,29,11,7,0
1,30,12,7,0
3,41,31,7,10
5,48,44,7,14
5,57,61,7,20
6,68,71,7,22
7,85,87,7,28
7,85,87,7,28
7,85,87,7,28
7,85,87,7,28
7,85,87,7,28
7,85,87,7,28
7,85,87,7,28
7,88,88,7,28
8,99,105,8,33
9,114,113,10,39
11,125,122,10,46
13,138,133,11,49
13,155,144,11,58
13,155,144,11,58
13,155,144,11,58
13,155,144,11,58
13,155,144,11,58
13,155,144,11,58
13,155,144,11,58
13,157,144,11,58
14,162,145,13,58
15,168,148,14,59
15,173,153,16,59
18,178,155,19,62
18,181,159,19,64
18,182,160,19,64
21,187,166,21,65
23,191,171,24,66
27,201,183,25,68
30,207,188,27,72
31,213,192,28,73
31,213,192,28,73
31,213,192,28,73
31,213,192,28,73
31,213,192,28,73
31,213,192,28,73
31,213,192,28,73
31,213,193,28,73
31,217,194,28,73
31,224,195,28,73
31,228,200,28,73
31,236,203,29,73
31,241,205,31,73
31,241,205,31,73
31,250,216,32,76
32,258,220,34,77
34,267,228,37,80
34,272,235,37,83
34,275,239,39,85
34,276,242,39,87
43,298,252,39,94
47,317,266,42,97
54,347,279,45,105
64,380,290,48,110
71,403,300,49,114
71,403,300,49,114
71,403,300,49,114
71,403,300,49,114
71,403,300,49,114
71,403,300,49,114
71,403,300,49,114
71,404,300,49,114
73,406,313,49,116
75,406,320,49,120
75,407,325,49,123
76,408,332,49,126
76,410,340,49,128
76,410,340,49,128
76,410,340,49,128
76,410,340,49,128
76,410,340,49,128
76,410,340,49,128
76,410,340,49,128
76,413,342,50,131
95,437,368,54,136
117,473,394,58,140
138,505,408,60,147
158,538,426,62,157
172,565,442,65,163
174,567,447,65,163
190,608,482,73,173
207,648,510,79,176
214,682,541,86,178
229,711,580,91,190
246,743,614,106,198
246,743,616,106,198
250,747,624,111,200
255,751,639,117,203
259,757,651,123,206
266,763,658,127,207
269,767,670,131,209
269,768,670,131,209
270,776,671,133,211
270,782,674,133,212
270,787,676,135,213
270,789,679,135,214
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
270,794,685,135,215
0,0,0,0,0
0,7,2,1,0
0,12,5,1,0
0,14,8,2,0
0,22,10,5,0
0,29,11,8,0
0,30,12,8,0
2,42,31,8,9
4,47,46,8,13
4,56,63,8,18
5,67,73,8,21
6,84,89,8,28
6,84,89,8,28
6,84,89,8,28
6,84,89,8,28
6,84,89,8,28
6,84,89,8,28
6,84,89,8,28
6,87,90,8,28
7,98,107,9,33
8,113,115,11,39
10,125,124,11,45
12,136,137,12,48
12,153,148,12,57
12,153,148,12,57
12,153,148,12,57
12,153,148,12,57
12,153,148,12,57
12,153,148,12,57
12,153,148,12,57
12,155,148,12,57
13,160,149,14,57
13,166,152,15,58
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,3,4,1,0
0,10,6,1,0
1,15,9,2,0
2,22,13,3,0
2,31,13,5,0
2,31,14,5,1
5,48,23,5,5
5,64,29,5,7
9,78,42,5,13
11,92,51,5,17
11,109,59,5,20
11,109,59,5,20
11,109,59,5,20
11,109,59,5,20
11,109,59,5,20
11,109,59,5,20
11,109,59,5,20
11,109,60,5,22
12,128,72,5,25
12,147,82,6,28
12,164,87,6,33
14,175,101,6,37
14,191,110,6,45
14,191,110,6,45
14,191,110,6,45
14,191,110,6,45
14,191,110,6,45
14,191,110,6,45
14,191,110,6,45
14,192,111,6,45
14,196,114,6,46
14,205,120,10,48
14,209,125,11,50
14,212,126,12,51
14,215,127,13,51
15,215,128,14,52
18,222,133,18,53
19,227,140,22,55
24,234,147,24,55
29,241,161,30,56
34,246,167,33,61
34,246,167,33,61
34,246,167,33,61
34,246,167,33,61
34,246,167,33,61
34,246,167,33,61
34,246,167,33,61
34,247,169,33,61
34,250,170,33,61
34,259,171,36,61
34,264,176,36,61
34,267,178,37,61
34,274,181,37,61
34,276,182,38,61
34,282,193,40,63
36,285,205,41,67
36,291,214,41,72
37,296,217,44,75
39,302,223,48,76
41,304,223,48,78
49,333,236,48,85
59,354,244,48,86
65,380,257,48,92
74,400,268,48,99
82,426,283,50,101
82,426,283,50,101
82,426,283,50,101
82,426,283,50,101
82,426,283,50,101
82,426,283,50,101
82,426,283,50,101
82,426,284,50,101
84,429,287,50,101
84,433,291,50,104
85,436,295,50,106
86,440,302,50,108
87,444,306,50,110
87,444,306,50,110
87,444,306,50,110
87,444,306,50,110
87,444,306,50,110
87,444,306,50,110
87,444,306,50,110
90,447,308,51,110
112,485,336,57,116
124,513,354,63,121
143,541,371,67,127
156,562,395,73,134
175,590,425,81,142
175,595,429,82,142
185,636,465,87,147
203,675,491,93,152
217,704,527,99,164
232,738,556,105,173
249,784,580,115,177
251,784,581,116,177
259,789,590,124,178
264,791,599,129,179
269,800,607,131,182
275,806,616,135,185
287,810,623,139,187
287,811,624,139,187
287,819,625,139,187
288,823,625,139,187
289,832,630,140,188
289,838,635,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
289,843,638,141,188
0,1,0,0,0
0,3,4,0,0
0,10,6,0,0
0,16,9,0,0
2,23,12,2,0
2,32,12,4,0
2,32,13,4,1
5,48,24,4,4
5,60,34,4,6
7,69,51,5,12
9,83,60,5,15
9,99,70,5,17
9,99,70,5,17
9,99,70,5,17
9,99,70,5,17
9,99,70,5,17
9,99,70,5,17
9,99,70,5,17
9,99,71,5,19
11,114,87,5,21
11,130,99,6,25
11,145,107,6,28
13,156,122,6,31
13,169,134,6,39
13,169,134,6,39
13,169,134,6,39
13,169,134,6,39
13,169,134,6,39
13,169,134,6,39
13,169,134,6,39
13,170,135,6,39
13,174,138,8,40
13,183,144,15,42
14,187,149,19,44
15,190,150,20,44
17,193,151,22,44
17,193,153,23,45
21,201,158,24,45
22,205,166,28,46
23,213,174,30,46
26,221,186,36,47
27,226,193,40,54
27,226,193,40,54
27,226,193,40,54
27,226,193,40,54
27,226,193,40,54
27,226,193,40,54
27,226,193,40,54
27,227,194,41,54
27,230,195,41,54
27,240,196,43,54
27,245,201,43,54
27,248,203,43,54
27,255,206,43,54
27,257,207,43,54
27,264,220,44,56
28,267,231,46,61
28,275,240,46,65
28,281,243,49,68
29,286,250,49,68
31,288,250,49,70
40,317,262,49,77
50,338,270,49,78
57,364,282,49,84
65,384,293,52,88
73,410,308,53,91
73,410,308,53,91
73,410,308,53,91
73,410,308,53,91
73,410,308,53,91
73,410,308,53,91
73,410,308,53,91
73,410,309,53,91
75,410,315,53,91
75,412,321,53,94
75,413,328,53,96
76,414,338,53,98
77,417,344,53,99
77,417,344,53,99
77,417,344,53,99
77,417,344,53,99
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,10,1,2,0
0,15,2,5,0
0,20,5,5,0
0,32,6,10,0
0,39,9,12,0
0,39,11,12,0
0,55,20,13,0
2,68,40,13,0
4,82,60,13,0
5,92,74,15,0
9,107,97,17,0
9,107,97,17,0
9,107,97,17,0
9,107,97,17,0
9,107,97,17,0
9,107,97,17,0
9,107,97,17,0
9,108,98,18,0
9,127,113,20,0
9,148,130,21,0
12,162,144,24,0
17,178,159,28,0
18,191,172,31,0
18,191,172,31,0
18,191,172,31,0
18,191,172,31,0
18,191,172,31,0
18,191,172,31,0
18,191,172,31,0
18,191,174,32,0
18,194,178,35,0
18,198,179,37,0
20,199,183,40,0
20,200,186,44,0
20,202,193,45,0
20,202,193,45,0
20,203,202,48,0
20,210,211,49,0
24,216,217,51,0
27,220,221,53,0
29,222,227,54,0
29,222,227,54,0
29,222,227,54,0
29,222,227,54,0
29,222,227,54,0
29,222,227,54,0
29,222,227,54,0
29,222,227,54,0
29,237,228,54,0
29,241,230,54,0
29,248,234,54,0
29,259,235,57,0
29,266,239,60,0
29,266,239,61,0
29,269,243,61,0
29,273,250,61,0
29,276,260,66,0
30,283,272,68,0
30,290,276,69,0
33,294,281,69,0
37,313,297,70,0
42,341,321,72,0
55,362,338,73,0
64,380,364,74,0
70,413,383,77,0
70,413,383,77,0
70,413,383,77,0
70,413,383,77,0
70,413,383,77,0
70,413,383,77,0
70,413,383,77,0
70,413,383,77,0
70,415,391,77,0
72,419,399,77,0
73,422,405,77,0
76,427,415,77,0
79,431,421,77,0
79,431,421,77,0
79,431,421,77,0
79,431,421,77,0
79,431,421,77,0
79,431,421,77,0
79,431,421,77,0
80,432,424,77,0
102,457,450,83,0
118,492,477,88,0
133,520,501,93,0
148,546,539,98,0
166,569,562,103,0
167,573,569,103,0
180,614,612,108,0
196,656,641,112,0
207,693,686,116,0
228,737,719,123,0
236,774,749,133,0
236,774,750,134,0
239,779,760,141,0
245,781,775,146,0
248,785,787,152,0
254,789,798,153,0
259,793,807,159,0
259,794,807,159,0
259,800,816,160,0
259,809,823,160,0
259,811,835,160,0
259,816,838,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
260,818,843,160,0
0,0,0,0,0
0,10,1,2,0
0,15,2,5,0
0,20,5,5,0
0,32,6,8,0
0,39,9,10,0
0,39,11,10,0
0,52,23,11,0
2,63,45,11,0
4,73,69,11,0
5,82,84,13,0
9,94,110,14,0
9,94,110,14,0
9,94,110,14,0
9,94,110,14,0
9,94,110,14,0
9,94,110,14,0
9,94,110,14,0
9,95,111,15,0
11,110,128,17,0
11,126,150,18,0
14,139,165,20,0
19,154,181,24,0
20,166,195,26,0
20,166,195,26,0
20,166,195,26,0
20,166,195,26,0
20,166,195,26,0
20,166,195,26,0
20,166,195,26,0
20,166,197,27,0
20,169,201,30,0
20,173,202,33,0
21,174,206,37,0
21,175,209,41,0
22,177,216,42,0
22,177,216,42,0
22,178,225,45,0
22,185,234,46,0
25,191,240,48,0
25,198,243,51,0
26,200,250,52,0
26,200,250,52,0
26,200,250,52,0
26,200,250,52,0
26,200,250,52,0
26,200,250,52,0
26,200,250,52,0
26,200,250,52,0
26,215,251,52,0
26,219,253,52,0
26,226,257,52,0
26,237,258,54,0
26,244,262,56,0
26,244,263,56,0
26,247,267,56,0
26,251,274,56,0
26,254,284,60,0
26,263,295,62,0
26,270,299,63,0
28,274,304,64,0
32,293,320,66,0
37,321,343,68,0
50,342,360,69,0
59,360,386,70,0
66,393,404,73,0
66,393,404,73,0
66,393,404,73,0
66,393,404,73,0
66,393,404,73,0
66,393,404,73,0
66,393,404,73,0
66,393,404,73,0
66,393,414,73,0
68,394,425,73,0
69,395,433,73,0
72,397,446,73,0
75,399,454,73,0
75,399,454,73,0
75,399,454,73,0
75,399,454,73,0
75,399,454,73,0
75,399,454,73,0
75,399,454,73,0
76,400,457,73,0
99,425,482,77,0
115,461,509,81,0
130,490,532,83,0
145,516,571,88,0
164,539,593,92,0
165,543,600,92,0
177,581,647,98,0
193,622,676,104,0
204,656,723,109,0
221,697,759,120,0
230,731,791,130,0
230,731,792,131,0
237,735,803,134,0
246,737,819,136,0
249,740,832,142,0
253,743,845,144,0
261,745,856,147,0
261,746,856,147,0
261,752,865,148,0
261,761,872,148,0
261,763,884,148,0
261,768,887,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
262,770,892,149,0
0,0,0,0,0
0,10,1,2,0
0,15,2,4,0
0,20,5,4,0
0,32,6,7,0
0,39,9,9,0
0,39,11,9,0
0,52,23,10,0
2,63,45,10,0
4,73,69,10,0
5,82,84,12,0
9,95,109,13,0
9,95,109,13,0
9,95,109,13,0
9,95,109,13,0
9,95,109,13,0
9,95,109,13,0
9,95,109,13,0
9,96,110,14,0
11,111,127,16,0
11,128,148,17,0
14,141,163,20,0
19,156,179,24,0
20,168,193,27,0
20,168,193,27,0
20,168,193,27,0
20,168,193,27,0
20,168,193,27,0
20,168,193,27,0
20,168,193,27,0
20,168,195,28,0
20,171,199,31,0
21,175,200,33,0
21,176,204,38,0
22,177,207,41,0
22,179,214,43,0
22,179,214,43,0
22,180,223,46,0
22,187,232,47,0
25,193,238,48,0
26,200,241,50,0
26,202,248,53,0
26,202,248,53,0
26,202,248,53,0
26,202,248,53,0
26,202,248,53,0
26,202,248,53,0
26,202,248,53,0
26,202,248,53,0
26,217,249,53,0
26,221,251,53,0
26,228,255,53,0
26,239,256,56,0
26,246,260,59,0
26,246,261,59,0
26,249,265,59,0
26,253,272,59,0
26,256,282,62,0
26,265,293,64,0
26,272,297,65,0
28,276,302,65,0
32,295,318,66,0
37,323,341,68,0
50,344,358,69,0
59,362,384,70,0
66,395,402,72,0
66,395,402,72,0
66,395,402,72,0
66,395,402,72,0
66,395,402,72,0
66,395,402,72,0
66,395,402,72,0
66,395,402,72,0
66,395,412,72,0
68,396,423,72,0
69,397,431,72,0
72,399,444,72,0
75,402,451,72,0
75,402,451,72,0
75,402,451,72,0
75,402,451,72,0
75,402,451,72,0
75,402,451,72,0
75,402,451,72,0
76,403,454,72,0
99,428,479,77,0
115,464,506,81,0
130,493,529,84,0
146,519,568,89,0
165,542,590,94,0
166,546,597,94,0
180,585,643,99,0
195,627,672,104,0
207,661,719,109,0
225,702,755,119,0
236,736,787,127,0
237,736,788,127,0
242,740,799,132,0
251,742,815,134,0
257,746,828,137,0
260,749,841,140,0
267,752,851,144,0
267,753,851,144,0
267,759,860,145,0
267,768,867,145,0
267,770,879,145,0
267,775,882,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
268,777,887,145,0
0,0,0,0,0
0,10,1,2,0
0,15,2,4,0
0,20,5,4,0
0,32,6,7,0
0,39,9,9,0
0,39,11,9,0
0,52,23,10,0
2,63,45,10,0
4,73,69,10,0
5,82,84,12,0
9,95,109,14,0
9,95,109,14,0
9,95,109,14,0
9,95,109,14,0
9,95,109,14,0
9,95,109,14,0
9,95,109,14,0
9,96,110,15,0
11,111,127,17,0
11,128,148,18,0
14,141,163,20,0
19,156,179,24,0
20,168,193,26,0
20,168,193,26,0
20,168,193,26,0
20,168,193,26,0
20,168,193,26,0
20,168,193,26,0
20,168,193,26,0
20,168,195,27,0
20,171,199,30,0
21,175,200,34,0
22,176,204,38,0
23,177,207,41,0
23,179,214,42,0
23,179,214,42,0
24,181,223,43,0
24,188,232,44,0
25,195,238,47,0
25,202,242,49,0
26,204,249,50,0
26,204,249,50,0
26,204,249,50,0
26,204,249,50,0
26,204,249,50,0
